-0.007447182666512,-0.402526438236254,-0.061313744634447,-0.051466114819110,-0.369649291038563,-0.083368457853855,-0.345981627702760,-0.360516458749794,-0.067503996193465,-0.052061609923851,-0.049259960651412,-0.050289690494550,-0.053522992879163,
0.000684546112973,0.062049508844822,-0.035052142674858,-0.053952309060683,0.057688599729522,-0.045418777241480,0.031817398169150,0.061267677909072,-0.073904559652675,-0.002989228878331,0.000551339320398,0.001850950104067,-0.003754035295154,
0.001287860579830,0.069143041119430,-0.034940153419289,-0.055808277063372,0.062405285277111,-0.046151554926585,0.035011578795633,0.065655442850906,-0.080881139052486,-0.003501546985137,0.002219733233713,0.002462896712885,-0.004522853822189,
-0.000362400839774,-0.016454113109865,-0.010493959897233,-0.010940747073069,-0.012818990834052,-0.009740758320469,-0.012918203603078,-0.012610713930159,-0.010153868480544,-0.003511173825076,-0.003664987525639,-0.002870957800238,-0.003447574440264,
0.003397735068800,0.102469518783677,0.073515564213044,0.086767494688944,0.093140371152353,0.094984412203884,0.118272557862746,0.085166014734900,0.121065504858622,0.024094905706269,0.022017242389395,0.020007880406745,0.026856096463272,
0.000777008704746,0.072497187599758,-0.031788257754967,-0.052496837803889,0.066030990478786,-0.042181555049259,0.039004898196497,0.066055982888997,-0.078544010755237,-0.004037703234628,0.003105247523790,0.002281435310461,-0.004285659094454,
0.000185856704293,-0.014614708658221,-0.010730286501907,-0.011180518441819,-0.011938686642728,-0.009961849766939,-0.012553557102849,-0.011416110933933,-0.010294596027633,-0.004059869169195,-0.003334718117909,-0.002763574839367,-0.002632436668024,
-0.008044950664044,-0.426491141319284,-0.066527791321307,-0.057797923684152,-0.391344070434596,-0.091975010931524,-0.368026107549692,-0.381786018610013,-0.076344899833232,-0.055616706609732,-0.052158519625671,-0.052837722003466,-0.057637453079229,
0.000634321846656,0.062245749893861,-0.034827932471281,-0.053525146216970,0.057036841722197,-0.045842841622596,0.031404647969674,0.060673969199000,-0.073501583333318,-0.003024490852687,0.001377426038705,0.002344875849950,-0.003389248752265,
0.001465521921244,0.020924924625434,0.044479521382257,0.058316639237327,0.019889053060888,0.062918866629307,0.046575890855896,0.014960609359631,0.089300396284750,0.011367460244393,0.008817607171723,0.007254910220025,0.012953480201980,
